"","id","recclass","mass","fell_found","year","latitude","longitude","group","chondrite","type","lvl3","lvl4","lc_sample","weights"
"995.25",5396,"Pallasite, PES",320,"Found",1921,55.18333,-162.55,"Eagle Station Group","Achondrite","Stony-Iron","Pallasite",NA,"0",1
"6406.25",23720,"H3.6",430,"Found",1983,-21.19222,55.68639,"H","Chondrite","Stony","Ordinary","H","0",1
"4814.1",16626,"L6",870,"Fell",1897,50.58333,11.1,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"5614.3",22567,"L6",1367,"Found",1989,-30.5,128.5,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"4426.21",12328,"CM2",164,"Found",1968,64.45,27.56667,"CM","Chondrite","Stony","Carbonaceous","CM-CO","0",1
"4189",12052,"L6",72000,"Found",1945,27.12917,8.66722,"L","Chondrite","Stony","Ordinary","L","14",0.0286088486882495
"5009.1",16908,"H6",17000,"Fell",1928,19.25,77,"H","Chondrite","Stony","Ordinary","H","1",0.0294975764627465
"3239.21",7758,"Mesosiderite-A1",188,"Fell",1933,-3,151,"Mesosiderite","Achondrite","Stony-Iron","Mesosiderite",NA,"0",1
"5430.25",18789,"Iron, IAB complex",72.54,"Found",1984,48.85,-64.43333,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative","0",1
"749.20",5121,"L3",5460,"Fell",1969,54.56667,-6.33333,"L","Chondrite","Stony","Ordinary","L","0",1
"749.21",5121,"L3",5460,"Fell",1969,54.56667,-6.33333,"L","Chondrite","Stony","Ordinary","L","0",1
"7946.25",45978,"Iron, ungrouped",8200,"Found",1981,-8.65,115.21667,"Iron","Achondrite","Iron",NA,NA,"0",1
"520.2",2333,"Iron, IIE-an",8940,"Found",1894,44.6,-94.1,"Iron IIE","Achondrite","Iron","Magmatic","Siderite","1",0.0294975764627465
"4821.21",16633,"Iron",34,"Found",1960,44.75,-79.88333,"Iron","Achondrite","Iron",NA,NA,"0",1
"5398.1",18103,"L6",1e+05,"Fell",1956,-19.13333,-51.66667,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"6761.26",24154,"LL6",1932,"Fell",1876,46.15,32.83333,"LL","Chondrite","Stony","Ordinary","LL","0",1
"71",73,"L5",854,"Found",1989,27.61667,4.56667,"L","Chondrite","Stony","Ordinary","L","14",0.0286088486882495
"5658.21",22613,"H5",103.3,"Found",1960,50.94,-96.99167,"H","Chondrite","Stony","Ordinary","H","0",1
"6793.3",24181,"Stone-uncl",367,"Fell",1925,-25.83333,-56.5,"Stony",NA,"Stony",NA,NA,"18",0.0113546666978501
"3335.31",10044,"L5",20000,"Fell",1889,1.16667,44.16667,"L","Chondrite","Stony","Ordinary","L","0",1
"4821.22",16633,"Iron",34,"Found",1960,44.75,-79.88333,"Iron","Achondrite","Iron",NA,NA,"0",1
"596.29",4944,"OC",367,"Fell",1704,41.36667,2.16667,"Chondrite","Chondrite","Stony",NA,NA,"0",1
"9636.1",56472,"LL5",178,"Found",1979,19.72139,55.70944,"LL","Chondrite","Stony","Ordinary","LL","14",0.0286088486882495
"3356.1",10069,"Iron, IAB-MG",1600,"Found",1974,39.33333,-84.6,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative","1",0.0294975764627465
"6608",23985,"L6",107000,"Found",1967,28.11667,0.53333,"L","Chondrite","Stony","Ordinary","L","14",0.0286088486882495
"930.18",5323,"H5",27900,"Found",1964,31.33333,121.66667,"H","Chondrite","Stony","Ordinary","H","0",1
"3335.32",10044,"L5",20000,"Fell",1889,1.16667,44.16667,"L","Chondrite","Stony","Ordinary","L","0",1
"4617.1",14659,"L5",498,"Fell",1978,31.63333,118.98333,"L","Chondrite","Stony","Ordinary","L","1",0.0294975764627465
"6406.26",23720,"H3.6",430,"Found",1983,-21.19222,55.68639,"H","Chondrite","Stony","Ordinary","H","0",1
"3243.3",7766,"H4",4480,"Found",1969,-29.58639,122.18167,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"4649.29",14705,"Iron, IIIAB",94800,"Found",1896,26.01667,-111.36667,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","0",1
"5534.14",18907,"L/LL5",1275,"Fell",1982,32.08333,121.5,"LL","Chondrite","Stony","Ordinary","LL","0",1
"753.2",5126,"Iron, IIIAB",5e+05,"Found",1937,-22.61667,135.2,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","2",0.064345060252235
"3966.1",11813,"Iron, ungrouped",24000,"Found",1884,44.91667,-92.43333,"Iron","Achondrite","Iron",NA,NA,"2",0.064345060252235
"876.19",5261,"Iron, IVB",136000,"Found",1793,-33.5,26,"Iron IVB","Achondrite","Iron","Magmatic","Siderite","0",1
"3240.1",7759,"H4",4860,"Found",1975,38.47,-102.82667,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"6406.27",23720,"H3.6",430,"Found",1983,-21.19222,55.68639,"H","Chondrite","Stony","Ordinary","H","0",1
"3321.19",10028,"Mesosiderite",1200,"Found",1981,-57.78667,-90.79333,"Mesosiderite","Achondrite","Stony-Iron","Mesosiderite",NA,"0",1
"774.2",5148,"OC",101,"Found",1980,33.275,-102.96,"Chondrite","Chondrite","Stony",NA,NA,"2",0.064345060252235
"5010.1",16909,"H6",2700,"Fell",1974,33.75,51.5,"H","Chondrite","Stony","Ordinary","H","14",0.0286088486882495
"594.2",4941,"Iron, ungrouped",860,"Found",1960,45.05778,9.19556,"Iron","Achondrite","Iron",NA,NA,"1",0.0294975764627465
"7945.24",45977,"H5",17226,"Fell",1977,25.37,-97.37,"H","Chondrite","Stony","Ordinary","H","0",1
"796.1",5173,"H5",2515,"Found",1965,-32.05,126.16667,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"3539.1",10948,"H6",1600,"Fell",1865,24.23333,89.05,"H","Chondrite","Stony","Ordinary","H","1",0.0294975764627465
"4877.1",16733,"L6",367,"Fell",1950,-15.96667,27.35,"L","Chondrite","Stony","Ordinary","L","16",0.0108167525185493
"3235.13",7754,"L6",2117,"Fell",1943,33.43333,127.26667,"L","Chondrite","Stony","Ordinary","L","0",1
"3310.3",10015,"OC",537.8,"Found",1968,33.91667,-103.51833,"Chondrite","Chondrite","Stony",NA,NA,"2",0.064345060252235
"3395.1",10119,"H5",152000,"Fell",1890,43.25,-93.66667,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"3199.1",7712,"Pallasite, PMG",7600,"Found",1955,33.92667,-103.955,"Main Group","Achondrite","Stony-Iron","Pallasite",NA,"2",0.064345060252235
"656.1",5023,"H6",3880,"Fell",1943,-26.16667,28.41667,"H","Chondrite","Stony","Ordinary","H","1",0.0294975764627465
"758",5131,"Iron, IIIAB",138300,"Found",1978,41.15333,-96.955,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","1",0.0294975764627465
"5312.29",18001,"L4",1000,"Found",1916,26.68333,-80.8,"L","Chondrite","Stony","Ordinary","L","0",1
"3622.28",11467,"OC",1320,"Fell",1930,35,127.5,"Chondrite","Chondrite","Stony",NA,NA,"0",1
"5302.24",17989,"L6",6000,"Fell",1855,58.5,23,"L","Chondrite","Stony","Ordinary","L","0",1
"4216.22",12084,"Iron, IIAB",40000,"Found",1976,55.608833,11.229167,"Iron IIAB","Achondrite","Iron","Magmatic","Siderite","0",1
"560.1",4905,"H4",9330,"Fell",1952,-21.46028,-49.95083,"H","Chondrite","Stony","Ordinary","H","1",0.0294975764627465
"6682.3",24071,"Stone-uncl",367,"Fell",1944,30,90.75,"Stony",NA,"Stony",NA,NA,"8",0.0565394577591197
"3199.2",7712,"Pallasite, PMG",7600,"Found",1955,33.92667,-103.955,"Main Group","Achondrite","Stony-Iron","Pallasite",NA,"2",0.064345060252235
"5000.2",16898,"Martian (nakhlite)",10000,"Fell",1911,31.31667,30.35,"Nakhilite","Achondrite","Stony","Martian","SNC","14",0.0286088486882495
"5020.24",16919,"LL6",375,"Found",1907,59.18333,12.21667,"LL","Chondrite","Stony","Ordinary","LL","0",1
"6752.33",24144,"H6",2799,"Fell",1944,11.98333,79.75,"H","Chondrite","Stony","Ordinary","H","0",1
"973.26",5372,"H4",20,"Found",1986,12.5,-137.7,"H","Chondrite","Stony","Ordinary","H","0",1
"5480",18842,"H",2200,"Found",1950,34.11667,-101.78333,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"8534.2",51739,"Iron, IAB complex",14000,"Found",1971,-30.75,-64.78333,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative","2",0.064345060252235
"4340.23",12232,"H4",950,"Fell",1951,-6.83333,29.5,"H","Chondrite","Stony","Ordinary","H","0",1
"6915.19",24330,"Iron, IAB-ung",48200,"Found",1953,42.34667,-90.1675,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative","0",1
"992",5393,"L6",482,"Found",1945,-32.81667,134.8,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"759.1",5132,"L6/7",7580,"Found",1975,40.81,-101.80167,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"5723",22692,"H4/5",94.3,"Found",1968,34.08333,-103.51667,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"5024.1",16926,"Iron, IIAB",2184000,"Found",1921,35.33333,-109.5,"Iron IIAB","Achondrite","Iron","Magmatic","Siderite","13",0.0166285644122995
"6903.1",24284,"H4",200,"Found",1958,-26.05,128.95,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"5363.1",18063,"H5",6000,"Found",1985,40.16667,-99.66667,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"6809.1",24198,"Iron, IIIAB",9200,"Found",1915,-38.25,178.08333,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","2",0.064345060252235
"6419",23734,"H3-6",417,"Found",1983,29.30167,-103.5,"H","Chondrite","Stony","Ordinary","H","13",0.0166285644122995
"3622.29",11467,"OC",1320,"Fell",1930,35,127.5,"Chondrite","Chondrite","Stony",NA,NA,"0",1
"4035",11886,"Iron, IVA",11700,"Found",1947,39.36667,-99.85,"Iron IVA","Achondrite","Iron","Magmatic","Siderite","2",0.064345060252235
"5895.31",23172,"Iron, IIAB",162000,"Found",1883,41.76611,-8.58361,"Iron IIAB","Achondrite","Iron","Magmatic","Siderite","0",1
"8534.3",51739,"Iron, IAB complex",14000,"Found",1971,-30.75,-64.78333,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative","2",0.064345060252235
"3291",7816,"Pallasite",40.7,"Found",1954,37,-105,"Ungrouped","Achondrite","Stony-Iron","Pallasite",NA,"13",0.0166285644122995
"5381.1",18084,"L4/5",10000,"Found",1986,-23.2,-70.43333,"L","Chondrite","Stony","Ordinary","L","13",0.0166285644122995
"4426.22",12328,"CM2",164,"Found",1968,64.45,27.56667,"CM","Chondrite","Stony","Carbonaceous","CM-CO","0",1
"876.20",5261,"Iron, IVB",136000,"Found",1793,-33.5,26,"Iron IVB","Achondrite","Iron","Magmatic","Siderite","0",1
"4426.23",12328,"CM2",164,"Found",1968,64.45,27.56667,"CM","Chondrite","Stony","Carbonaceous","CM-CO","0",1
"4426.24",12328,"CM2",164,"Found",1968,64.45,27.56667,"CM","Chondrite","Stony","Carbonaceous","CM-CO","0",1
"3580.31",11208,"L6",8000,"Fell",1881,46.35,30.58333,"L","Chondrite","Stony","Ordinary","L","0",1
"3633.3",11478,"H4",695,"Found",1936,34.05,-101.75,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"6891.1",24272,"H3.8-an",4030,"Found",1970,-30.1,143.2,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"737.2",5109,"H5",381,"Found",1977,-29.46667,128.35,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"5568.1",22386,"L6",4682,"Fell",1958,51.88333,6.93333,"L","Chondrite","Stony","Ordinary","L","1",0.0294975764627465
"5302.25",17989,"L6",6000,"Fell",1855,58.5,23,"L","Chondrite","Stony","Ordinary","L","0",1
"777.2",5151,"H3.7",40960,"Found",1937,33.21667,-102.18333,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"3335.33",10044,"L5",20000,"Fell",1889,1.16667,44.16667,"L","Chondrite","Stony","Ordinary","L","0",1
"3628",11473,"Mesosiderite-A4",16500,"Found",1856,52.28333,8.91667,"Mesosiderite","Achondrite","Stony-Iron","Mesosiderite",NA,"1",0.0294975764627465
"6451",23767,"H3.8-an",241,"Found",1931,20.05556,51.41667,"H","Chondrite","Stony","Ordinary","H","14",0.0286088486882495
"4751.33",15426,"Pallasite, PMG",45000,"Fell",1902,61.5,30.5,"Main Group","Achondrite","Stony-Iron","Pallasite",NA,"0",1
"1018.3",5414,"Iron, IAB-sLL",19700,"Found",1940,32.01667,-98.7,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative","2",0.064345060252235
"4342",12234,"Iron, IIIAB",9399,"Found",1947,44.64694,-85.13667,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","2",0.064345060252235
"4210.3",12077,"H6",914,"Found",1971,-29.58333,121.16667,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"4651.20",14708,"L6",25,"Fell",1894,38,-0.83333,"L","Chondrite","Stony","Ordinary","L","0",1
"886.3",5273,"H4/5",116,"Found",1977,-29.15,127.16667,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"6673",24060,"L6",13100,"Fell",1921,9.66667,105.66667,"L","Chondrite","Stony","Ordinary","L","1",0.0294975764627465
"4618.1",14660,"Iron, IIIAB?",10000,"Found",1959,-35.95,143.33333,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","2",0.064345060252235
"4779.1",15460,"H4/5",1530,"Found",1980,38.525,-99.81,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"5372.2",18074,"L5",1430,"Fell",1988,-23.11667,-65.1,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"868",5252,"H5",34000,"Fell",1866,43.38333,-5.15,"H","Chondrite","Stony","Ordinary","H","1",0.0294975764627465
"5632.34",22585,"Iron, IVA",10000,"Fell",1919,-6.73333,111.36667,"Iron IVA","Achondrite","Iron","Magmatic","Siderite","0",1
"5632.35",22585,"Iron, IVA",10000,"Fell",1919,-6.73333,111.36667,"Iron IVA","Achondrite","Iron","Magmatic","Siderite","0",1
"3290.30",7815,"Iron, ungrouped",2405,"Found",1921,26.28333,34.25,"Iron","Achondrite","Iron",NA,NA,"0",1
"4017.27",11869,"H5",3500,"Fell",1922,55.46667,13.78333,"H","Chondrite","Stony","Ordinary","H","0",1
"6696.30",24087,"L6",236,"Found",1920,44.01667,28.63333,"L","Chondrite","Stony","Ordinary","L","0",1
"5613.1",22566,"H3-6",4760,"Found",1986,-30.21667,128.3,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"9701.26",56566,"Iron, IAB-ung",732,"Found",1979,42.318,-90.221,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative","0",1
"4216.23",12084,"Iron, IIAB",40000,"Found",1976,55.608833,11.229167,"Iron IIAB","Achondrite","Iron","Magmatic","Siderite","0",1
"5430.26",18789,"Iron, IAB complex",72.54,"Found",1984,48.85,-64.43333,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative","0",1
"9595.1",56431,"LL6",724,"Found",1976,47.02633,10.27333,"LL","Chondrite","Stony","Ordinary","LL","8",0.0565394577591197
"4767.24",15447,"L6",220,"Fell",1801,-20,57,"L","Chondrite","Stony","Ordinary","L","0",1
"6758.14",24150,"L6",4000,"Found",1962,61.05,26.83333,"L","Chondrite","Stony","Ordinary","L","0",1
"9701.27",56566,"Iron, IAB-ung",732,"Found",1979,42.318,-90.221,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative","0",1
"4018.29",11870,"L3.7-6",6100,"Fell",1910,27.33333,35.66667,"L","Chondrite","Stony","Ordinary","L","0",1
"3232",7750,"L6",13200,"Fell",1815,30.3,76.63333,"L","Chondrite","Stony","Ordinary","L","1",0.0294975764627465
"3580.32",11208,"L6",8000,"Fell",1881,46.35,30.58333,"L","Chondrite","Stony","Ordinary","L","0",1
"951",5347,"H4",8030,"Found",1951,36,-104.5,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"4486.1",12389,"L6",7780,"Found",1965,29.975,-97.86667,"L","Chondrite","Stony","Ordinary","L","1",0.0294975764627465
"6843.1",24228,"L6",410.5,"Found",1968,-31.69167,127.78333,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"6764.21",24158,"H5",10800,"Fell",1950,56.13333,77.26667,"H","Chondrite","Stony","Ordinary","H","0",1
"3180.1",7649,"H4",400,"Fell",1957,-31.88333,-60.46667,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"671.15",5039,"L6",100,"Fell",1893,20.83333,71.46667,"L","Chondrite","Stony","Ordinary","L","0",1
"3492.2",10863,"L6",8800,"Found",1905,41.26667,1.91667,"L","Chondrite","Stony","Ordinary","L","1",0.0294975764627465
"459.34",470,"Iron, IAB-sHL",4100,"Found",1887,44.65,-87.46667,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative","0",1
"3328",10036,"H4",94,"Found",1967,31.33333,-82.31667,"H","Chondrite","Stony","Ordinary","H","12",0.000315732235676573
"5353.2",18051,"L",540,"Found",1969,28.29583,0.025,"L","Chondrite","Stony","Ordinary","L","14",0.0286088486882495
"6570",23885,"L6",2500,"Fell",1967,19.38333,43.73333,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"4581.26",12757,"Iron",3.3,"Found",1904,-40.73333,146.96667,"Iron","Achondrite","Iron",NA,NA,"0",1
"4649.30",14705,"Iron, IIIAB",94800,"Found",1896,26.01667,-111.36667,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","0",1
"2230.1",6699,"OC",1800,"Fell",1848,14.88333,75.6,"Chondrite","Chondrite","Stony",NA,NA,"1",0.0294975764627465
"3604",11449,"CBa",1e+05,"Fell",1984,11.49167,11.65833,"CB","Chondrite","Stony","Carbonaceous","CR","2",0.064345060252235
"3362",10075,"H4",56000,"Fell",1934,35.55,-77.53333,"H","Chondrite","Stony","Ordinary","H","1",0.0294975764627465
"9665.1",56501,"L4",40.3,"Found",1979,19.81167,56.51194,"L","Chondrite","Stony","Ordinary","L","14",0.0286088486882495
"5598.2",22551,"Iron, ungrouped",8740,"Found",1969,-30.71667,116.5,"Iron","Achondrite","Iron",NA,NA,"2",0.064345060252235
"1040.3",5438,"Iron, IIIE",16800,"Found",1860,36.43333,-87,"Iron IIIE","Achondrite","Iron","Magmatic","Siderite","1",0.0294975764627465
"3377",10090,"OC",2201,"Found",1965,52.8,-112.98333,"Chondrite","Chondrite","Stony",NA,NA,"1",0.0294975764627465
"6357",23644,"H3.9",78,"Found",1976,33.11861,-102.74056,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"9415.5",56143,"H5",92750,"Found",1979,51.14967,-1.81,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"4031.20",11883,"H5",750,"Fell",1897,33.6,130.43333,"H","Chondrite","Stony","Ordinary","H","0",1
"596.30",4944,"OC",367,"Fell",1704,41.36667,2.16667,"Chondrite","Chondrite","Stony",NA,NA,"0",1
"4216.24",12084,"Iron, IIAB",40000,"Found",1976,55.608833,11.229167,"Iron IIAB","Achondrite","Iron","Magmatic","Siderite","0",1
"3580.33",11208,"L6",8000,"Fell",1881,46.35,30.58333,"L","Chondrite","Stony","Ordinary","L","0",1
"792.23",5169,"H5",120000,"Fell",1919,5,48,"H","Chondrite","Stony","Ordinary","H","0",1
"2180.3",6619,"H4/5",257.6,"Found",1981,34.86,-102.12,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"6666.19",24053,"H",357.4,"Fell",1950,58.47333,8.86667,"H","Chondrite","Stony","Ordinary","H","0",1
"4767.25",15447,"L6",220,"Fell",1801,-20,57,"L","Chondrite","Stony","Ordinary","L","0",1
"6666.20",24053,"H",357.4,"Fell",1950,58.47333,8.86667,"H","Chondrite","Stony","Ordinary","H","0",1
"5060.2",16958,"OC",100.3,"Found",1972,33.11667,-102.11667,"Chondrite","Chondrite","Stony",NA,NA,"2",0.064345060252235
"650.1",5017,"Iron, IIIAB",16380,"Found",1970,41,-97.53333,"Iron IIIAB","Achondrite","Iron","Magmatic","Siderite","1",0.0294975764627465
"5414.1",18174,"Pallasite, PMG-an",4500,"Found",1885,51.16667,77.33333,"Main Group","Achondrite","Stony-Iron","Pallasite",NA,"2",0.064345060252235
"4555.2",12462,"H6",16.5,"Found",1985,46.81667,9.71667,"H","Chondrite","Stony","Ordinary","H","8",0.0565394577591197
"4539",12445,"H5",2600,"Found",1988,-24.83333,139.8,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"4566.1",12739,"L4",4002,"Found",1967,-31.46667,126.93333,"L","Chondrite","Stony","Ordinary","L","13",0.0166285644122995
"4015",11867,"H6",21820,"Found",1965,40.16667,-97.6,"H","Chondrite","Stony","Ordinary","H","1",0.0294975764627465
"5632.36",22585,"Iron, IVA",10000,"Fell",1919,-6.73333,111.36667,"Iron IVA","Achondrite","Iron","Magmatic","Siderite","0",1
"3321.20",10028,"Mesosiderite",1200,"Found",1981,-57.78667,-90.79333,"Mesosiderite","Achondrite","Stony-Iron","Mesosiderite",NA,"0",1
"6318.1",23602,"OC",1500,"Found",1838,54.3,48.4,"Chondrite","Chondrite","Stony",NA,NA,"2",0.064345060252235
"3219.18",7736,"L3-6",1900,"Fell",1951,42.45833,18.44167,"L","Chondrite","Stony","Ordinary","L","0",1
"4426.25",12328,"CM2",164,"Found",1968,64.45,27.56667,"CM","Chondrite","Stony","Carbonaceous","CM-CO","0",1
"634.4",4994,"LL6",11620,"Found",1924,38.53333,-100.21667,"LL","Chondrite","Stony","Ordinary","LL","2",0.064345060252235
"6743.3",24136,"H5",3422,"Fell",1928,47.11667,7.55,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
"983.25",5382,"H3.5",277,"Found",1986,11.7,-137.8,"H","Chondrite","Stony","Ordinary","H","0",1
"7738",44717,"L5",611.9,"Found",1941,41.03333,-102.88333,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"5895.32",23172,"Iron, IIAB",162000,"Found",1883,41.76611,-8.58361,"Iron IIAB","Achondrite","Iron","Magmatic","Siderite","0",1
"4947.1",16842,"Iron, IIAB",30000,"Found",1960,4.9,-61.2,"Iron IIAB","Achondrite","Iron","Magmatic","Siderite","18",0.0113546666978501
"6765.16",24159,"Iron, IAB-ung",7700,"Found",1953,34.25,-119.3,"Iron IAB","Achondrite","Iron","Non-magmatic","Primative","0",1
"6721",24113,"L6",13000,"Found",1954,34.95,-102.1175,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"5348.1",18046,"LL6",840,"Fell",1896,38.6,-95.21667,"LL","Chondrite","Stony","Ordinary","LL","1",0.0294975764627465
"6241.1",23524,"L6",23400,"Found",1983,38.77083,-101.79833,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"4036",11887,"L6",50000,"Found",1927,-32.36667,-60.15,"L","Chondrite","Stony","Ordinary","L","2",0.064345060252235
"5378.1",18081,"Iron, IIIE",3000,"Found",1935,34.9,-101.21667,"Iron IIIE","Achondrite","Iron","Magmatic","Siderite","13",0.0166285644122995
"4905.1",16761,"Chondrite-ung",304,"Found",1972,-31.2,138.3,"Chondrite","Chondrite","Stony",NA,NA,"2",0.064345060252235
"4820",16632,"L6",1600,"Fell",1881,54.56667,-1.16667,"L","Chondrite","Stony","Ordinary","L","1",0.0294975764627465
"9664",56500,"L4",26,"Found",1979,19.81222,56.49083,"L","Chondrite","Stony","Ordinary","L","14",0.0286088486882495
"6857.1",24237,"H5",55000,"Found",1940,33.03333,-102.33333,"H","Chondrite","Stony","Ordinary","H","2",0.064345060252235
